45.7530798612, 4.82964894793;"{""type"": ""Point"", ""coordinates"": [4.829648947929849, 45.75307986124438]}";2038;Hugo / Ainay;16 rue des Remparts d'Ainay;Angle Victor Hugo;Lyon 2 ème;38;Non;;45.7530798612445000;4.8296489479298500;16;OPEN;0;16;2;Bleu;t;928;2015-07-01 16:04:57;2015-07-01 16:11:00
45.7840513437, 4.89708592412;"{""type"": ""Point"", ""coordinates"": [4.897085924118774, 45.78405134368465]}";10122;Verdun/Desgrand;13 rue de Verdun;;VILLEURBANNE;122;Non;Maillage;45.7840513436847000;4.8970859241187800;21;OPEN;15;6;1;Vert;t;779;2015-07-01 16:04:28;2015-07-01 16:11:00
45.7398132349, 4.84030738862;"{""type"": ""Point"", ""coordinates"": [4.840307388622858, 45.739813234889596]}";7031;Jaurès/Gerland;45 rue Gerland;;Lyon 7 ème;31;Non;Foyer étudiant, centre de formation;45.7398132348897000;4.8403073886228600;20;OPEN;16;3;1;Vert;t;998;2015-07-01 16:04:24;2015-07-01 16:11:00
45.7596542197, 4.84806584611;"{""type"": ""Point"", ""coordinates"": [4.848065846108472, 45.75965421974141]}";3004;Place Guichard;Rue de la Part-Dieu;face Place Voltaire;Lyon 3 ème;4;Non;métro B, coeur quartier;45.7596542197415000;4.8480658461084700;20;OPEN;5;15;1;Vert;t;855;2015-07-01 16:09:52;2015-07-01 16:11:00
45.7730995725, 4.80781372226;"{""type"": ""Point"", ""coordinates"": [4.807813722264593, 45.77309957253307]}";9029;Saint Pierre de Vaise;Place Vanderpol;angle rue St Pierre de Vaise;Lyon 9 ème;29;Non;coeur de quartier;45.7730995725331000;4.8078137222645900;16;OPEN;6;8;1;Vert;t;1071;2015-07-01 16:07:18;2015-07-01 16:11:00
45.7504814834, 4.7887741211;"{""type"": ""Point"", ""coordinates"": [4.78877412110312, 45.750481483430946]}";5045;Valdo/Jeunet;Rue Jeunet;;Lyon 5 ème;45;Oui;Maillage;45.7504814834310000;4.7887741211031200;18;OPEN;13;5;1;Vert;t;883;2015-07-01 16:00:50;2015-07-01 16:11:00
45.7662574761, 4.82736282617;"{""type"": ""Point"", ""coordinates"": [4.827362826171142, 45.766257476121616]}";5005;Gare Saint Paul;Place Saint-Paul;;Lyon 5 ème;5;Non;gare, coeur quartier, Vieux Lyon;45.7662574761217000;4.8273628261711400;23;OPEN;6;17;1;Vert;t;851;2015-07-01 16:04:17;2015-07-01 16:11:00
45.7278885457, 4.86351759044;"{""type"": ""Point"", ""coordinates"": [4.863517590439336, 45.72788854571271]}";8008;Beauvisage / Préssensé / Viviani;rue professeur beauvisage;;Lyon 8 ème;8;Non;itinéraires cyclables;45.7278885457128000;4.8635175904393400;20;OPEN;2;18;1;Vert;t;773;2015-07-01 16:00:12;2015-07-01 16:11:00
45.7571957535, 4.81530487624;"{""type"": ""Point"", ""coordinates"": [4.81530487624088, 45.75719575350115]}";5001;Saint Just / Varillon;Rue de Trion;;Lyon 5 ème;1;Oui;Métro Saint Just, habitations, commerces;45.7571957535012000;4.8153048762408800;23;OPEN;16;7;1;Vert;t;1037;2015-07-01 16:04:37;2015-07-01 16:11:00
45.7477270249, 4.85159792893;"{""type"": ""Point"", ""coordinates"": [4.851597928933065, 45.747727024865846]}";7062;Garibaldi / Domer;Rue Garibaldi;;Lyon 7 ème;62;Non;Lycée Professionnel, CROUS;45.7477270248659000;4.8515979289330700;19;OPEN;14;5;1;Vert;t;762;2015-07-01 16:01:41;2015-07-01 16:11:00
45.7742408281, 4.80566601141;"{""type"": ""Point"", ""coordinates"": [4.805666011414775, 45.7742408280787]}";9002;Place du Marché;rue du Bourbonnais;sur le côté de la mairie;Lyon 9 ème;2;Non;mairie, coeur quartier, métro D;45.7742408280788000;4.8056660114147800;22;OPEN;6;16;1;Vert;t;1074;2015-07-01 16:02:33;2015-07-01 16:11:00
45.7322180107, 4.86514153674;"{""type"": ""Point"", ""coordinates"": [4.865141536736715, 45.73221801065958]}";8029;Etats Unis / Lévigne;79 boulevard des Etats-Unis;Angle Lévigne / Etats-Unis;Lyon 8 ème;29;Non;Commerce, habitat, école, tramway T4;45.7322180106597000;4.8651415367367200;20;OPEN;0;19;2;Bleu;t;994;2015-07-01 16:03:53;2015-07-01 16:11:00
45.7648582724, 4.84156547149;"{""type"": ""Point"", ""coordinates"": [4.841565471491021, 45.76485827235315]}";6032;Sarrail / Vauban;Quai Général Sarrail face 4;angle rue Vauban;Lyon 6 ème;32;Non;;45.7648582723532000;4.8415654714910200;20;OPEN;15;5;1;Vert;t;1090;2015-07-01 16:10:06;2015-07-01 16:11:00
45.7745269722, 4.84838234596;"{""type"": ""Point"", ""coordinates"": [4.848382345964659, 45.77452697219778]}";6020;Bd des Belges / Museum;Boulevard des Belges;angle rue Morellet;Lyon 6 ème;20;Non;musée Guimet, itinéraire cyclable;45.7745269721979000;4.8483823459646600;15;OPEN;12;3;1;Vert;t;1087;2015-07-01 16:04:48;2015-07-01 16:11:00
45.7838816143, 4.85214040342;"{""type"": ""Point"", ""coordinates"": [4.852140403416399, 45.78388161428298]}";6036;Cité Int. / Musée d'art contemporain;Proximité Musée d'art contemporain;;Lyon 6 ème;36;Non;Cinémas, Cité internationale, Musée d'art contemporain, parc;45.7838816142831000;4.8521404034164000;23;OPEN;2;21;1;Vert;t;1068;2015-07-01 16:09:01;2015-07-01 16:11:00
45.7692658463, 4.83007978877;"{""type"": ""Point"", ""coordinates"": [4.83007978876956, 45.76926584625121]}";1003;Place Sathonay;4 Place Sathonay;;Lyon 1 er;3;Non;;45.7692658462513000;4.8300797887695600;16;OPEN;13;2;1;Vert;t;768;2015-07-01 16:02:09;2015-07-01 16:11:00
45.7644003131, 4.91927578595;"{""type"": ""Point"", ""coordinates"": [4.919275785947366, 45.76440031305869]}";12002;Carré de Soie;Face 2 rue de la Poudrette;;VAULX-EN-VELIN;70;Non;Centre commercial Carré de Soie;45.7644003130588000;4.9192757859473700;20;OPEN;8;12;1;Vert;t;1004;2015-07-01 16:06:06;2015-07-01 16:11:00
45.7848557405, 4.85561542792;"{""type"": ""Point"", ""coordinates"": [4.855615427920815, 45.78485574054297]}";6042;Cité Internationale - Résidence;Allée Achille Lignon;;Lyon 6 ème;42;Non;Amphithéâtre, bureaux, résidence hôtelière;45.7848557405431000;4.8556154279208200;28;OPEN;8;20;1;Vert;t;936;2015-07-01 16:06:06;2015-07-01 16:11:00
45.7846110499, 4.85963914714;"{""type"": ""Point"", ""coordinates"": [4.85963914713868, 45.78461104988656]}";6041;Cité Internationale - Tête d'Or nord;Allée Achille Lignon;;Lyon 6 ème;41;Non;Parc, Amphithéâtre;45.7846110498866000;4.8596391471386800;22;OPEN;11;11;1;Vert;t;937;2015-07-01 16:04:09;2015-07-01 16:11:00
45.7314687852, 4.86026581633;"{""type"": ""Point"", ""coordinates"": [4.860265816333033, 45.73146878518782]}";8042;Francis de Pressenssé;Avenue Francis de Pressenssé;;Lyon 8 ème;38;Non;Quartier d'habitation;45.7314687851879000;4.8602658163330400;22;OPEN;10;12;1;Vert;t;880;2015-07-01 16:03:07;2015-07-01 16:11:00
45.7823061128, 4.84934398082;"{""type"": ""Point"", ""coordinates"": [4.849343980816728, 45.78230611283274]}";6037;Cité Int. / Interpol;Allée A. Lignon;Au niveau de l'arrêt de bus Interpol;Lyon 6 ème;37;Non;Interpol, habitations, parc;45.7823061128328000;4.8493439808167300;27;OPEN;5;22;1;Vert;t;1085;2015-07-01 16:08:47;2015-07-01 16:11:00
45.7668552367, 4.85897382064;"{""type"": ""Point"", ""coordinates"": [4.858973820636728, 45.76685523674701]}";6001;Gare des Brotteaux;Place Jules Ferry;;Lyon 6 ème;1;Non;Places Jules Ferry, Métro B, Parking, restaurants;45.7668552367471000;4.8589738206367300;20;OPEN;9;7;1;Vert;t;999;2015-07-01 16:09:58;2015-07-01 16:11:00
45.7546470828, 4.78820051196;"{""type"": ""Point"", ""coordinates"": [4.788200511956537, 45.75464708276875]}";5031;Ménival/Curie;Rue Joliot Curie;;Lyon 5 ème;31;Oui;Maillage;45.7546470827688000;4.7882005119565400;20;OPEN;19;1;1;Vert;t;945;2015-07-01 16:05:22;2015-07-01 16:11:00
45.7707838401, 4.87295938887;"{""type"": ""Point"", ""coordinates"": [4.872959388867289, 45.770783840068304]}";10061;métro République;105, cours Emile Zola;;VILLEURBANNE;61;Non;métro;45.7707838400684000;4.8729593888672900;18;OPEN;17;1;1;Vert;t;907;2015-07-01 16:06:11;2015-07-01 16:11:00
45.7733195111, 4.85183018012;"{""type"": ""Point"", ""coordinates"": [4.851830180121342, 45.773319511124775]}";6006;Boulevard des Belges;Boulevard des Belges;Face rue Duquenne;Lyon 6 ème;6;Non;Parc de la Tête d'Or;45.7733195111248000;4.8518301801213400;15;OPEN;4;11;1;Vert;t;835;2015-07-01 16:09:58;2015-07-01 16:11:00
45.7703330438, 4.86225781966;"{""type"": ""Point"", ""coordinates"": [4.862257819658226, 45.77033304382057]}";10111;Charles Hernu / Vitton;95, Cours Vitton;;VILLEURBANNE;111;Non;Métro, Tram;45.7703330438207000;4.8622578196582300;16;OPEN;9;7;1;Vert;t;965;2015-07-01 16:01:56;2015-07-01 16:11:00
45.7466859287, 4.84448236134;"{""type"": ""Point"", ""coordinates"": [4.844482361342289, 45.74668592871401]}";7041;MJC du 7e;rue Domer;angle rue Chevreuil;Lyon 7 ème;41;Non;MJC du 7e, itinéraire cyclable;45.7466859287141000;4.8444823613422900;12;OPEN;9;3;1;Vert;t;1075;2015-07-01 16:09:15;2015-07-01 16:11:00
45.7700015741, 4.82926950532;"{""type"": ""Point"", ""coordinates"": [4.829269505320747, 45.77000157409098]}";1034;Carmélites / Burdeau;Montée des Carmélites;;Lyon 1 er;34;Non;;45.7700015740911000;4.8292695053207500;16;OPEN;15;1;1;Vert;t;807;2015-07-01 16:07:42;2015-07-01 16:11:00
45.7671533127, 4.90059916074;"{""type"": ""Point"", ""coordinates"": [4.900599160743398, 45.76715331272796]}";10118;Bourgchanin / Chambfort;92 rue Voyant;;VILLEURBANNE;118;Non;Commerces, centre social;45.7671533127280000;4.9005991607434000;22;OPEN;9;11;1;Vert;t;962;2015-07-01 16:03:50;2015-07-01 16:11:00
